url,date,prob,period
https://datalab.kb.se/dark-6538698#3-4-ARTICLE5673086-ZONE116270502,2008-12-13,3.029490576012191e-07,2005
https://datalab.kb.se/dark-6511523#5-26-ARTICLE5033081-ZONE104004072,2008-01-27,7.573726440030476e-07,2005
https://datalab.kb.se/dark-6547151#4-14-ARTICLE5700552-ZONE116778340,2009-01-04,7.573726440030476e-07,2005
https://datalab.kb.se/dark-6685567#3-18-ARTICLE6034422-ZONE123272846,2009-10-21,4.1311235127438963e-07,2005
https://datalab.kb.se/dark-6533335#4-10-ARTICLE5386874-ZONE110697545,2007-06-19,5.049150960020318e-07,2005
https://datalab.kb.se/dark-4313259#3-36-ARTICLE6594103-ZONE87272976,2014-02-07,6.478160824229358e-07,2010
https://datalab.kb.se/dark-6686945#4-21-ARTICLE6121312-ZONE124876540,2010-02-26,5.758365177092762e-07,2010
https://datalab.kb.se/dark-5009431#1-1-ARTICLE25281373-ZONE349622185,2013-08-06,7.403612370547838e-07,2010
https://datalab.kb.se/dark-6689316#1-23-ARTICLE6270876-ZONE127582424,2010-12-09,1.7275095531278287e-06,2010
https://datalab.kb.se/dark-5007659#1-14-ARTICLE25296823-ZONE349855035,2013-09-09,3.9865605072180666e-07,2010
https://datalab.kb.se/dark-6703609#1-19-ARTICLE6372219-ZONE129374064,2011-03-20,1.0365057318766972e-06,2010
https://datalab.kb.se/dark-4030440#1-10-ARTICLE1660380-ZONE22766671,2014-05-02,3.9865605072180666e-07,2010
https://datalab.kb.se/dark-6689345#1-2-ARTICLE6277597-ZONE127692587,2010-08-31,4.318773882819572e-07,2010
https://datalab.kb.se/dark-8769526#1-32-ARTICLE62106945-ZONE938767592,2017-12-21,1.2138736041970896e-07,2015
https://datalab.kb.se/dark-5882472#2-32-ARTICLE38936830-ZONE567216693,2016-06-10,6.37283642203472e-07,2015
https://datalab.kb.se/dark-5353749#1-9-ARTICLE31612438-ZONE449798115,2015-11-27,1.499490922831699e-07,2015
https://datalab.kb.se/dark-6990075#3-3-ARTICLE49391357-ZONE738760351,2017-02-11,3.6416208125912684e-07,2015
https://datalab.kb.se/dark-8769825#1-35-ARTICLE62099081-ZONE938598662,2017-12-30,2.832371743126542e-07,2015
https://datalab.kb.se/dark-8975096#1-20-ARTICLE63767184-ZONE965413691,2018-02-18,3.18641821101736e-07,2015
https://datalab.kb.se/dark-8951265#1-19-ARTICLE63273432-ZONE957296257,2018-01-16,4.3950596014032555e-08,2015
https://datalab.kb.se/dark-7455954#1-18-ARTICLE52621436-ZONE791004033,2017-05-23,1.8208104062956342e-07,2015
https://datalab.kb.se/dark-16882283#1-5-ARTICLE102365103-ZONE1630796710,2021-07-23,8.754489959037742e-07,2020
https://datalab.kb.se/dark-13827281#2-51-ARTICLE92538558-ZONE1449345815,2020-06-26,3.5813822559699853e-07,2020
https://datalab.kb.se/dark-18148035#1-26-ARTICLE853020-ZONE19853506,2021-11-30,3.151616385253587e-07,2020
https://datalab.kb.se/dark-15070576#2-17-ARTICLE97107683-ZONE1533714017,2020-11-18,7.162764511939971e-07,2020
https://datalab.kb.se/dark-13953155#1-27-ARTICLE93663852-ZONE1470126159,2020-07-29,3.030400370436141e-07,2020
https://datalab.kb.se/dark-18143343#2-16-ARTICLE796239-ZONE18333974,2021-11-11,9.84880120391746e-07,2020
https://datalab.kb.se/dark-13952630#2-26-ARTICLE93651548-ZONE1469915308,2020-07-05,3.42566998397129e-07,2020
